,Year,temp_ssp126,temp_ssp245,temp_ssp585
199,1949.0,0.027395259531470924,0.027395259531470924,0.027395259531470924
200,1950.0,0.013752750454299323,0.013752750454299323,0.013752750454299323
201,1951.0,-0.0010937906602484975,-0.0010937906602484975,-0.0010937906602484975
202,1952.0,0.005806898643249243,0.005806898643249243,0.005806898643249243
203,1953.0,0.006804478500863077,0.006804478500863077,0.006804478500863077
204,1954.0,-0.0008698989313446448,-0.0008698989313446448,-0.0008698989313446448
205,1955.0,0.010772751595858197,0.010772751595858197,0.010772751595858197
206,1956.0,0.009412164501007826,0.009412164501007826,0.009412164501007826
207,1957.0,0.02822922065045848,0.02822922065045848,0.02822922065045848
208,1958.0,0.03914802693401252,0.03914802693401252,0.03914802693401252
209,1959.0,0.01886979998446604,0.01886979998446604,0.01886979998446604
210,1960.0,0.001370802142128771,0.001370802142128771,0.001370802142128771
211,1961.0,0.0014522854096784082,0.0014522854096784082,0.0014522854096784082
212,1962.0,-0.03408739809090116,-0.03408739809090116,-0.03408739809090116
213,1963.0,-0.11562690819053535,-0.11562690819053535,-0.11562690819053535
214,1964.0,-0.19771473614361867,-0.19771473614361867,-0.19771473614361867
215,1965.0,-0.25387979043909553,-0.25387979043909553,-0.25387979043909553
216,1966.0,-0.22776610101750266,-0.22776610101750266,-0.22776610101750266
217,1967.0,-0.16282332056740684,-0.16282332056740684,-0.16282332056740684
218,1968.0,-0.12882245803578257,-0.12882245803578257,-0.12882245803578257
219,1969.0,-0.12272040286853084,-0.12272040286853084,-0.12272040286853084
220,1970.0,-0.10557981725980631,-0.10557981725980631,-0.10557981725980631
221,1971.0,-0.1110041680118305,-0.1110041680118305,-0.1110041680118305
222,1972.0,-0.11407493483987824,-0.11407493483987824,-0.11407493483987824
223,1973.0,-0.10297046658408636,-0.10297046658408636,-0.10297046658408636
224,1974.0,-0.08990394548097551,-0.08990394548097551,-0.08990394548097551
225,1975.0,-0.11258242450092919,-0.11258242450092919,-0.11258242450092919
226,1976.0,-0.1415343075166125,-0.1415343075166125,-0.1415343075166125
227,1977.0,-0.10928448656786413,-0.10928448656786413,-0.10928448656786413
228,1978.0,-0.07108020778900619,-0.07108020778900619,-0.07108020778900619
229,1979.0,-0.0707643354343715,-0.0707643354343715,-0.0707643354343715
230,1980.0,-0.02712629683968859,-0.02712629683968859,-0.02712629683968859
231,1981.0,-0.03893756514040633,-0.03893756514040633,-0.03893756514040633
232,1982.0,-0.05498169238035049,-0.05498169238035049,-0.05498169238035049
233,1983.0,-0.11429864470794243,-0.11429864470794243,-0.11429864470794243
234,1984.0,-0.13938508512900807,-0.13938508512900807,-0.13938508512900807
235,1985.0,-0.13247353017271377,-0.13247353017271377,-0.13247353017271377
236,1986.0,-0.10997065220268734,-0.10997065220268734,-0.10997065220268734
237,1987.0,-0.06776314285049186,-0.06776314285049186,-0.06776314285049186
238,1988.0,-0.0318804280874848,-0.0318804280874848,-0.0318804280874848
239,1989.0,-0.005037541059299184,-0.005037541059299184,-0.005037541059299184
240,1990.0,0.028734521007872896,0.028734521007872896,0.028734521007872896
241,1991.0,0.015055432068020907,0.015055432068020907,0.015055432068020907
242,1992.0,-0.12165240454447564,-0.12165240454447564,-0.12165240454447564
243,1993.0,-0.233031018806361,-0.233031018806361,-0.233031018806361
244,1994.0,-0.18561485318235663,-0.18561485318235663,-0.18561485318235663
245,1995.0,-0.08366828401603657,-0.08366828401603657,-0.08366828401603657
246,1996.0,-0.01829745284392717,-0.01829745284392717,-0.01829745284392717
247,1997.0,0.03908218279320001,0.03908218279320001,0.03908218279320001
248,1998.0,0.07371741852549851,0.07371741852549851,0.07371741852549851
249,1999.0,0.11732866904470354,0.11732866904470354,0.11732866904470354
250,2000.0,0.15946887585024558,0.15946887585024558,0.15946887585024558
251,2001.0,0.1954235682065843,0.1954235682065843,0.1954235682065843
252,2002.0,0.20988864234631482,0.20988864234631482,0.20988864234631482
253,2003.0,0.2206913108821024,0.2206913108821024,0.2206913108821024
254,2004.0,0.2212007663706153,0.2212007663706153,0.2212007663706153
255,2005.0,0.23150141279476927,0.23150141279476927,0.23150141279476927
256,2006.0,0.2234602887761701,0.2234602887761701,0.2234602887761701
257,2007.0,0.22643494876529208,0.22643494876529208,0.22643494876529208
